,scale,km_kilometers,m,metres,scale_grp,legend,figure,mapp,alignment_sheet,sheet,figure_grp,north,n,words_in_page,No_of_images,Area_of_images,dataID,pageNo,paths_l
139,0,0,0,2,1,0,0,0,0,0,0,0,0,1162,1,38070,4160317,140,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
140,0,0,0,0,1,0,0,0,0,0,0,3,0,1212,4,50294,4160317,141,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
141,0,0,0,4,1,0,0,0,0,0,0,1,0,970,1,38070,4160317,142,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
142,0,1,0,2,1,0,0,0,0,0,0,0,0,1697,1,38070,4160317,143,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
143,0,0,0,0,0,0,0,0,0,0,0,0,0,1839,2,42230,4160317,144,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
144,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,1,38070,4160317,145,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
145,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,1,38070,4160317,146,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
146,0,0,0,1,1,0,0,0,0,0,0,0,0,1114,1,38070,4160317,147,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
147,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,1,38070,4160317,148,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
148,0,0,0,0,0,0,0,0,0,0,0,0,0,1481,1,38070,4160317,149,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
149,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1,38070,4160317,150,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
150,0,0,0,1,1,0,0,0,0,0,0,0,0,1446,1,38070,4160317,151,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
151,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,1,38070,4160317,152,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
152,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,1,38070,4160317,153,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
153,1,0,0,0,1,0,0,0,0,0,0,0,0,1551,1,38070,4160317,154,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
154,2,0,0,0,1,0,0,0,0,0,0,0,0,1449,1,38070,4160317,155,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
155,2,0,0,0,1,0,0,0,0,0,0,0,0,1066,1,38070,4160317,156,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
156,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,1,38070,4160317,157,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
157,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,1,38070,4160317,158,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
158,0,0,0,1,1,0,0,0,0,0,0,0,0,1081,1,38070,4160317,159,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
159,0,0,0,1,1,0,0,0,0,0,0,0,0,1492,1,38070,4160317,160,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
160,0,0,0,0,0,0,0,0,0,0,0,0,0,938,3,46386,4160317,161,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
161,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,1,38070,4160317,162,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
162,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,1,38070,4160317,163,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
163,0,0,0,0,0,0,0,0,0,0,0,0,0,1458,1,38070,4160317,164,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
164,0,0,0,1,1,0,0,0,0,0,0,0,0,1266,1,38070,4160317,165,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
165,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,1,38070,4160317,166,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
166,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,1,38070,4160317,167,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
167,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,1,38070,4160317,168,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
168,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,1,38070,4160317,169,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
169,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,1,38070,4160317,170,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
170,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,1,38070,4160317,171,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
171,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,1,38070,4160317,172,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
172,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,1,38070,4160317,173,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
173,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,1,38070,4160317,174,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
174,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,1,38070,4160317,175,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
175,1,0,0,0,1,0,0,0,0,0,0,0,0,1022,1,38070,4160317,176,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
176,2,0,0,0,1,0,0,0,0,0,0,0,0,1266,1,38070,4160317,177,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
177,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,1,38070,4160317,178,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
178,0,0,0,0,0,0,0,0,0,0,0,0,0,1467,1,38070,4160317,179,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
179,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,1,38070,4160317,180,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
180,0,0,0,0,1,0,0,0,0,0,0,0,0,1438,1,38070,4160317,181,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
181,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,1,38070,4160317,182,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
182,0,0,0,0,1,0,0,0,0,0,0,0,0,1878,2,42162,4160317,183,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
183,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,2,42261,4160317,184,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
184,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,1,38070,4160317,185,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
185,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,1,38070,4160317,186,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
186,0,0,0,0,0,0,0,0,1,1,1,0,0,1368,1,38070,4160317,187,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
187,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,2,42162,4160317,188,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
188,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,2,42261,4160317,189,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
189,1,0,0,0,1,0,0,0,0,0,0,0,0,1263,2,42294,4160317,190,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
190,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,1,38070,4160317,191,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
191,0,0,0,0,0,0,0,0,0,0,0,0,0,1378,1,38070,4160317,192,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
192,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,1,38070,4160317,193,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
193,1,0,0,0,1,0,0,0,0,0,0,0,0,966,1,38070,4160317,194,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
194,0,0,0,0,0,0,0,0,0,0,0,0,0,912,1,38070,4160317,195,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
195,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,1,38070,4160317,196,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
196,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,1,38070,4160317,197,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
197,0,0,0,0,0,0,0,0,0,0,0,1,0,1632,1,38070,4160317,198,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
198,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,1,38070,4160317,199,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
199,0,0,0,0,0,0,0,0,0,0,0,0,0,838,1,38070,4160317,200,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
200,0,0,0,0,1,0,0,0,0,0,0,0,0,1299,1,38070,4160317,201,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
201,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,38070,4160317,202,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
202,0,1,0,1,1,0,0,0,0,0,0,3,0,1733,1,38070,4160317,203,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
203,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,1,38070,4160317,204,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
204,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,1,38070,4160317,205,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
205,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,1,38070,4160317,206,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
206,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,1,38070,4160317,207,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
207,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,1,38070,4160317,208,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
208,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,1,38070,4160317,209,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
209,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,1,38070,4160317,210,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
210,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,1,38070,4160317,211,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
211,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,1,38070,4160317,212,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
212,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,1,38070,4160317,213,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
213,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,2,42855,4160317,214,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
214,0,0,0,0,0,0,0,0,0,0,0,1,0,1245,3,47937,4160317,215,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
215,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,2,42855,4160317,216,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
216,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,2,42855,4160317,217,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
217,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,1,38070,4160317,218,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
218,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,1,38070,4160317,219,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
219,1,0,0,0,1,0,0,0,0,0,0,0,0,1246,1,38070,4160317,220,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
220,4,0,0,0,1,0,0,0,0,0,0,0,0,1640,1,38070,4160317,221,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
221,0,0,0,0,0,0,0,0,0,0,0,0,0,392,1,38070,4160317,222,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
222,0,0,0,3,1,0,0,0,0,0,0,0,0,1531,1,38070,4160317,223,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
223,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,1,38070,4160317,224,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
224,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,1,38070,4160317,225,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
225,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,1,38070,4160317,226,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
226,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,1,38070,4160317,227,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
227,0,0,0,1,1,0,0,0,0,0,0,0,0,1873,1,38070,4160317,228,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
228,0,0,0,1,1,0,0,0,0,0,0,0,0,1712,1,38070,4160317,229,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
229,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,1,38070,4160317,230,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
230,0,0,0,0,1,0,0,0,0,0,0,0,0,1243,1,38070,4160317,231,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
231,0,0,0,0,1,0,0,0,0,0,0,0,0,1698,4,52118,4160317,232,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
232,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,38070,4160317,233,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
233,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,1,38070,4160317,234,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
234,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,38070,4160317,235,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
235,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1,38070,4160317,236,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
236,0,0,0,3,1,0,0,0,0,0,0,0,0,1671,1,38070,4160317,237,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
237,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,1,38070,4160317,238,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
238,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,1,38070,4160317,239,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
239,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,1,38070,4160317,240,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
240,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,1,38070,4160317,241,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
241,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,1,38070,4160317,242,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
242,1,0,0,0,1,0,0,0,0,0,0,0,0,1354,1,38070,4160317,243,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
243,0,0,0,0,0,0,0,0,0,0,0,0,0,996,1,38070,4160317,244,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
244,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,1,38070,4160317,245,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
245,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1,38070,4160317,246,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
246,0,0,0,0,1,0,0,0,0,0,0,0,0,1298,1,38070,4160317,247,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
247,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,1,38070,4160317,248,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
248,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1,38070,4160317,249,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
249,0,0,0,0,0,0,0,0,0,0,0,0,0,1623,1,38070,4160317,250,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
250,0,0,0,0,1,0,0,0,0,0,0,0,0,1247,1,38070,4160317,251,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
251,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,1,38070,4160317,252,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
252,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,1,38070,4160317,253,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
253,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,1,38070,4160317,254,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
254,1,0,0,0,1,0,0,0,0,0,0,0,0,759,1,38070,4160317,255,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
255,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,1,38070,4160317,256,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
256,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,1,38070,4160317,257,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
257,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,1,38070,4160317,258,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
258,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,1,38070,4160317,259,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
259,0,0,0,0,1,0,0,0,0,0,0,0,0,1071,2,42855,4160317,260,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
260,0,0,0,0,1,0,0,0,0,0,0,3,0,1162,1,38070,4160317,261,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
261,0,0,0,0,0,0,0,0,0,0,0,0,0,593,1,38070,4160317,262,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
262,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,1,38070,4160317,263,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
263,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,1,38070,4160317,264,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
264,0,0,0,0,0,0,0,0,0,0,0,0,0,1666,1,38070,4160317,265,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
265,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,1,38070,4160317,266,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
266,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,1,38070,4160317,267,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
267,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,1,38070,4160317,268,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
268,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,2,42855,4160317,269,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
269,1,0,0,0,1,0,0,0,0,0,0,0,0,1206,4,52689,4160317,270,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
270,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,4,52722,4160317,271,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
271,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,3,48036,4160317,272,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
272,0,0,0,0,0,0,0,0,0,0,0,0,0,1331,1,38070,4160317,273,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
273,0,0,0,0,0,0,0,0,0,0,0,0,0,1669,1,38070,4160317,274,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
274,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,1,38070,4160317,275,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
275,2,0,0,0,1,0,0,0,0,0,0,0,0,1521,1,38070,4160317,276,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
276,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1,38070,4160317,277,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
277,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,1,38070,4160317,278,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
