page_number,table_title,table_title_next,final_table_title,categories,DataID,file_name,application_name,esa_folder_link,DocumentID,esa_download_link,DataID_pdf,Section,Application filing date,link to folder with ESA,Hearing order,Folder link,Company Name,Consultant Name,Status in GIS,RTS English Title = Project name,Regulatory Instruments Issued,Pipeline Named in GIS,Application title short,Link to Application,Link to Decision,Location_x,Component,Component PDF Name,Component Index,table_count,short_name,Location_y,Commodity,Category
35,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
36,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
37,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
38,Table 13.7-4 High Quality Habitat Availability for Moose in the Project Corridor at Different Assessment Scenarios,Season  Baseline  ,Table 13.7-4 High Quality Habitat Availability for Moose in the Project Corridor at Different Assessment Scenarios,1.0,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
39,Table 13.7-5 Winter Access Use Potential Along the Proposed Ekwan Pipeline for Different Assessment Scenarios,Access Use Potential  Baseline  ,Table 13.7-5 Winter Access Use Potential Along the Proposed Ekwan Pipeline for Different Assessment Scenarios,1.0,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
2,Table 13.7-6 High Quality Habitat Availability for Grizzly Bear in the Project Corridor at Different Assessment Scenarios,Season    ,Table 13.7-6 High Quality Habitat Availability for Grizzly Bear in the Project Corridor at Different Assessment Scenarios,1.0,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
3,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
4,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
5,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
8,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
9,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
10,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
11,Table 13.7-7 High Quality Habitat Availability for Marten in the Project Corridor at Different Assessment Scenarios,Season    ,Table 13.7-7 High Quality Habitat Availability for Marten in the Project Corridor at Different Assessment Scenarios,1.0,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
12,Table 13.7-8 High Quality Habitat Availability for Beaver in Close Proximity to the Proposed Ekwan Pipeline at Different Assessment Scenarios, ,Table 13.7-8 High Quality Habitat Availability for Beaver in Close Proximity to the Proposed Ekwan Pipeline at Different Assessment Scenarios,1.0,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
14,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
15,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
16,Table 13.7-9 High Quality Habitat Availability for Black-throated Green Warbler in the Project Corridor at Different Assessment Scenarios,Season    ,Table 13.7-9 High Quality Habitat Availability for Black-throated Green Warbler in the Project Corridor at Different Assessment Scenarios,1.0,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
16,Table 13.7-10 High Quality Habitat Availability for Trumpeter Swan in Close Proximity to the Proposed Ekwan Pipeline at Different Assessment Scenarios, ,Table 13.7-10 High Quality Habitat Availability for Trumpeter Swan in Close Proximity to the Proposed Ekwan Pipeline at Different Assessment Scenarios,1.0,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
18,Table 13.7-11 Summary of Project Effects for Wildlife,Wildlife  Species  ,Table 13.7-11 Summary of Project Effects for Wildlife,1.0,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
19,Table 13.7-11 Summary of Project Effects for Wildlife (cont’d),Wildlife  Species  ,Table 13.7-11 Summary of Project Effects for Wildlife (cont’d),1.0,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
20,Table 13.7-11 Summary of Project Effects for Wildlife (cont’d),Wildlife  Species  ,Table 13.7-11 Summary of Project Effects for Wildlife (cont’d),1.0,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
21,Table 13.7-11 Summary of Project Effects for Wildlife (cont’d),Wildlife  Species  ,Table 13.7-11 Summary of Project Effects for Wildlife (cont’d),1.0,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
24,FIGURE NO.PROJECT,TB ,FIGURE NO.PROJECT TB,0.75,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
25,FIGURE NO.PROJECT,TB ,FIGURE NO.PROJECT TB,0.75,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
26,FIGURE NO.PROJECT,TB ,FIGURE NO.PROJECT TB,0.75,268712,A0H8C2 - 13.0 EIA - Section 13.7 Wildlife Part 2 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268712,268712.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,3.0,17.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
2,Table 13.8-1 Records of Fish Collected from the British Columbia Portion of the Hay River Watershed,"Date Location Site (UTM) Reference Sampling Methods1 Species Collected2  June 3, 1960 Kotcho Lake 10.601000.6550000 UBC seine, GN NP. WSU  ",Table 13.8-1 Records of Fish Collected from the British Columbia Portion of the Hay River Watershed,1.0,269018,A0H8C3 - 13.0 EIA - Section 13.8 to 13.13,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/269018,269018.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.8: Fisheries and Aquatic Resources, Section 13.9: Land and Resource Use, Section 13.10: Tradutuibak Land Use Study, Section 13.11: Heritage/Historical Resources, Section 13.12: Assessment of Upset Events, Section 13.13: References",4.0,9.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
